'class','V1','V2','V3','V4','V5','V6','V7','V8','V9','V10','V11','V12','V13','V14','V15','V16','V17','V18','V19','V20','V21','V22'
"0",82,1970,19,?,21,39,"166203737745962432","195989125409701600","211972810013591840","227567197276479136","237368859608199328","268289725741204704","279437087237855968","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",332,2,"NaN"
"0",82,1970,19,?,9,12,"166203737745962432","195989125409701600","211972810013591840","227567197276479136","237368859608199328","268289725741204704","279437087237855968","304075516466593472","322817322149739584","336357838630046912","348398750218085376","366413148727567360","384427547237049344",332,35,"NaN"
"0",82,1980,27,?,5,24,"163832036045471328","195989125409701600","208139613878675584","221460851569892992","240191653185425376","255913802445520832","276645962474267488","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",362,2,"NaN"
"0",82,1980,27,?,6,11,"163832036045471328","195989125409701600","208139613878675584","221460851569892992","240191653185425376","255913802445520832","276645962474267488","294355554689639424","322817322149739584","327726428705733056","348398750218085376","366413148727567360","384427547237049344",362,64,"NaN"
"0",82,1980,27,?,7,11,"163832036045471328","195989125409701600","208139613878675584","221460851569892992","240191653185425376","255913802445520832","276645962474267488","294355554689639424","322817322149739584","332945842221275648","348398750218085376","376133110504521408","384427547237049344",362,281,"NaN"
"0",83,1986,61,?,19,24,"175616872754715424","195989125409701600","205879459009533696","216753450348496864","234963367278237856","266791247298626528","272353944632959808","294355554689639424","322817322149739584","333937861310491456","358846119168703552","376860517678185536","394874916187667520",378,?,"NaN"
"0",83,1986,61,?,21,24,"175616872754715424","195989125409701600","205879459009533696","216753450348496864","234963367278237856","266791247298626528","272353944632959808","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",378,2,"NaN"
"0",84,?,8,?,21,24,"171909955834116864","195989125409701600","215851430171240960","222618301262735648","246273830535844160","268774126621293632","287904299582063136","297527031412047552","322817322149739584","333937861310491456","358846119168703552","376860517678185536","394874916187667520",336,?,"NaN"
"0",84,?,8,?,22,24,"171909955834116864","195989125409701600","215851430171240960","222618301262735648","246273830535844160","268774126621293632","287904299582063136","297527031412047552","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",336,2,"NaN"
"0",86,1970,4,1,27,39,"167171999946829888","195989125409701600","199765488294949280","221276346114739616","246273830535844160","258652083196339680","279437087237855968","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",390,2,"NaN"
"0",86,1970,4,1,6,12,"167171999946829888","195989125409701600","199765488294949280","221276346114739616","246273830535844160","258652083196339680","279437087237855968","304075516466593472","322817322149739584","337685476550248384","348398750218085376","366413148727567360","384427547237049344",390,86,"NaN"
"0",86,1980,52,2,24,39,"164513326662577024","195989125409701600","213596673891441504","219615581734994240","250013808873624480","263393282186363424","276645962474267488","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",365,2,"NaN"
"0",86,1980,52,2,3,12,"164513326662577024","195989125409701600","213596673891441504","219615581734994240","250013808873624480","263393282186363424","276645962474267488","294355554689639424","322817322149739584","337685476550248384","348398750218085376","366413148727567360","384427547237049344",365,86,"NaN"
"0",88,1970,24,1,20,39,"164935399318869728","195989125409701600","209362774468743872","216701103644858944","244371241460859776","253917746029303648","279437087237855968","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",350,2,"NaN"
"0",89,1970,12,1,25,39,"178415230055165568","195989125409701600","201818062726421568","234116091938012000","244371241460859776","252389124255418208","279437087237855968","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",349,2,"NaN"
"0",89,1986,28,?,0,15,"174127835619942912","195989125409701600","205808162598330816","230834994388247136","240191653185425376","254653051581290400","272353944632959808","294355554689639424","322817322149739584","327473174058193152","348398750218085376","376133110504521408","394147509014003392",356,170,"NaN"
"0",89,1986,28,?,7,24,"174127835619942912","195989125409701600","205808162598330816","230834994388247136","240191653185425376","254653051581290400","272353944632959808","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",356,2,"NaN"
"0",89,1986,28,?,8,11,"174127835619942912","195989125409701600","205808162598330816","230834994388247136","240191653185425376","254653051581290400","272353944632959808","294355554689639424","322817322149739584","327726428705733056","348398750218085376","366413148727567360","384427547237049344",356,64,"NaN"
"0",89,?,14,1,33,39,"178362349642908992","195989125409701600","200018724048990944","225052492713385632","237618504797683584","268774126621293632","287904299582063136","297527031412047552","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",353,2,"NaN"
"0",90,1986,82,3,0,13,"165599847139446144","195989125409701600","204927994362005408","221930643763352448","243408290218892000","270038230137064544","272353944632959808","294355554689639424","322817322149739584","327473174058193152","348398750218085376","376133110504521408","394147509014003392",188,170,"NaN"
"0",90,1986,82,3,1,12,"165599847139446144","195989125409701600","204927994362005408","221930643763352448","243408290218892000","270038230137064544","272353944632959808","294355554689639424","322817322149739584","325415729557243456","358846119168703552","376860517678185536","394874916187667520",188,?,"NaN"
"0",90,1986,82,3,4,11,"165599847139446144","195989125409701600","204927994362005408","221930643763352448","243408290218892000","270038230137064544","272353944632959808","294355554689639424","322817322149739584","332945842221275648","348398750218085376","376133110504521408","384427547237049344",188,281,"NaN"
"0",90,1986,82,3,4,12,"165599847139446144","195989125409701600","204927994362005408","221930643763352448","243408290218892000","270038230137064544","272353944632959808","294355554689639424","322817322149739584","335439911079820544","358118711995039424","366413148727567360","384427547237049344",188,1,"NaN"
"0",90,1986,82,3,6,9,"165599847139446144","195989125409701600","204927994362005408","221930643763352448","243408290218892000","270038230137064544","272353944632959808","294355554689639424","322817322149739584","325717172061893568","358118711995039424","376133110504521408","384427547237049344",188,61,"NaN"
"0",91,1970,16,?,7,39,"165110387665541664","195989125409701600","198663651196696480","220096504344363680","246273830535844160","255794389287893504","279437087237855968","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",332,2,"NaN"
"0",91,1980,57,2,10,24,"170227074990650368","195989125409701600","199048205189194240","220617367085885600","240191653185425376","260625645361326720","276645962474267488","294355554689639424","322817322149739584","333937861310491456","358846119168703552","376860517678185536","394874916187667520",351,?,"NaN"
"0",91,1980,57,2,14,24,"170227074990650368","195989125409701600","199048205189194240","220617367085885600","240191653185425376","260625645361326720","276645962474267488","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",351,2,"NaN"
"0",91,1986,48,?,17,24,"163069453625321952","195989125409701600","211676172808577664","218221747244555136","244977795434229536","254826611724293440","272353944632959808","294355554689639424","322817322149739584","333937861310491456","358846119168703552","376860517678185536","394874916187667520",374,?,"NaN"
"0",91,1986,48,?,20,24,"163069453625321952","195989125409701600","211676172808577664","218221747244555136","244977795434229536","254826611724293440","272353944632959808","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",374,2,"NaN"
"0",92,1970,42,?,11,24,"170397176230276064","195989125409701600","211573940107810144","233419593880175392","244371241460859776","259137170841566656","279437087237855968","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",347,2,"NaN"
"0",92,1986,23,1,13,18,"170697710526446784","195989125409701600","202462947545883520","220258436750675392","244977795434229536","255792658750384576","272353944632959808","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",343,2,"NaN"
"0",92,1986,7,1,27,39,"167620083578893344","195989125409701600","203797392000270752","216214891480947040","244977795434229536","267402668123938016","272353944632959808","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",379,2,"NaN"
"0",94,1970,7,?,24,39,"177193752213499200","195989125409701600","215643784704158464","224802999827056928","237368859608199328","256156800210755296","279437087237855968","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",384,2,"NaN"
"0",95,1986,15,?,13,39,"175779351944457248","195989125409701600","209421361253283776","229260124865336992","244977795434229536","255893311085689504","272353944632959808","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",377,2,"NaN"
"0",96,1980,6,?,16,39,"167226924039955584","195989125409701600","201967090833227936","230826178008951648","237368859608199328","254682593942869152","283434613164984288","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",390,2,"NaN"
"0",96,1986,11,?,2,10,"179115661478591776","195989125409701600","201505506921427968","228115281414271648","244977795434229536","265714473841325088","272353944632959808","294355554689639424","322817322149739584","337685476550248384","348398750218085376","366413148727567360","384427547237049344",343,86,"NaN"
"0",96,1986,11,?,36,39,"179115661478591776","195989125409701600","201505506921427968","228115281414271648","244977795434229536","265714473841325088","272353944632959808","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",343,2,"NaN"
"0",97,1970,21,?,30,39,"170489837538017984","195989125409701600","207746683326807808","225761081836289792","240191653185425376","262523515266612960","279437087237855968","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",386,2,"NaN"
"0",97,1986,57,5,7,12,"171920742213691136","195989125409701600","209622470934367776","230753288184725952","244977795434229536","255743025055153664","272353944632959808","294355554689639424","322817322149739584","336357838630046912","348398750218085376","366413148727567360","384427547237049344",345,35,"NaN"
"0",98,1980,12,?,2,39,"177237548392289984","195989125409701600","215643784704158464","218964008397453728","237368859608199328","261159851357336512","283434613164984288","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",370,2,"NaN"
"0",98,1980,12,?,6,10,"177237548392289984","195989125409701600","215643784704158464","218964008397453728","237368859608199328","261159851357336512","283434613164984288","304075516466593472","322817322149739584","337685476550248384","348398750218085376","366413148727567360","384427547237049344",370,86,"NaN"
"0",98,1986,65,1,12,24,"167626085382910816","195989125409701600","204977332392975776","229150584784310816","244977795434229536","257457522373278752","272353944632959808","294355554689639424","322817322149739584","333937861310491456","358846119168703552","376860517678185536","394874916187667520",396,?,"NaN"
"0",98,1986,65,1,15,24,"167626085382910816","195989125409701600","204977332392975776","229150584784310816","244977795434229536","257457522373278752","272353944632959808","294355554689639424","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",396,2,"NaN"
"1",100,1970,?,?,32,38,"169018148954042528","195989125409701600","NaN","NaN","NaN","268774126621293632","279437087237855968","304075516466593472","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",319,210,"NaN"
"1",100,1980,36,?,2,25,"171623206464787936","195989125409701600","200774789259049056","226379629669952832","243408290218892000","264969876814526432","283434613164984288","304075516466593472","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",343,303,"408403417121182016"
"1",100,1980,36,?,5,6,"171623206464787936","195989125409701600","200774789259049056","226379629669952832","243408290218892000","264969876814526432","283434613164984288","304075516466593472","322817322149739584","338396231123685888","344177108331154112","366413148727567360","384427547237049344",343,69,"NaN"
"1",101,1970,12,?,18,40,"165455344749425472","195989125409701600","200781695686907040","232606882811280064","240191653185425376","269557366392809088","279437087237855968","304075516466593472","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",383,210,"NaN"
"1",101,1970,13,?,34,60,"179450798917297600","195989125409701600","211159290696890048","220916404820082880","237368859608199328","263031965216311968","279437087237855968","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",390,175,"NaN"
"1",101,1980,23,1,11,23,"165997925582843296","195989125409701600","212070925406674176","222348328755046816","244977795434229536","261991935946799072","273397656627163296","294355554689639424","322817322149739584","325648780240876288","348398750218085376","366413148727567360","384427547237049344",385,170,"NaN"
"1",101,1980,23,1,15,25,"165997925582843296","195989125409701600","212070925406674176","222348328755046816","244977795434229536","261991935946799072","273397656627163296","294355554689639424","322817322149739584","336212019275535232","344177108331154112","366413148727567360","384427547237049344",385,11,"NaN"
"1",101,1980,23,1,2,12,"165997925582843296","195989125409701600","212070925406674176","222348328755046816","244977795434229536","261991935946799072","273397656627163296","294355554689639424","322817322149739584","333937861310491456","358846119168703552","376860517678185536","394874916187667520",385,?,"NaN"
"1",101,1980,23,1,5,13,"165997925582843296","195989125409701600","212070925406674176","222348328755046816","244977795434229536","261991935946799072","273397656627163296","294355554689639424","322817322149739584","329513245526390592","348398750218085376","366413148727567360","384427547237049344",385,44,"NaN"
"1",101,1980,23,1,5,21,"165997925582843296","195989125409701600","212070925406674176","222348328755046816","244977795434229536","261991935946799072","273397656627163296","294355554689639424","322817322149739584","338829592843083328","348398750218085376","376133110504521408","384427547237049344",385,344,"NaN"
"1",101,1980,23,1,7,12,"165997925582843296","195989125409701600","212070925406674176","222348328755046816","244977795434229536","261991935946799072","273397656627163296","294355554689639424","322817322149739584","328561533934864896","348398750218085376","376133110504521408","394147509014003392",385,3,"NaN"
"1",101,1980,23,1,7,14,"165997925582843296","195989125409701600","212070925406674176","222348328755046816","244977795434229536","261991935946799072","273397656627163296","294355554689639424","322817322149739584","327473174058193152","348398750218085376","376133110504521408","394147509014003392",385,170,"NaN"
"1",101,1980,23,2,18,22,"166611154765497984","195989125409701600","214144693651480448","231088114335266496","244830763412166368","255913802445520832","283434613164984288","304075516466593472","322817322149739584","325648780240876288","348398750218085376","366413148727567360","384427547237049344",355,170,"NaN"
"1",101,1980,49,3,37,60,"179688984460190368","195989125409701600","208995188739682912","224570146503912128","251681876871210368","257248281927519936","273397656627163296","294355554689639424","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",383,175,"NaN"
"1",101,1986,16,?,5,14,"177825758147696800","195989125409701600","215847398559051808","232037950415491552","240191653185425376","252884716364918464","272353944632959808","294355554689639424","322817322149739584","327737888483064256","348398750218085376","376133110504521408","384427547237049344",369,294,"NaN"
"1",101,1986,16,?,6,41,"177825758147696800","195989125409701600","215847398559051808","232037950415491552","240191653185425376","252884716364918464","272353944632959808","294355554689639424","322817322149739584","326904703496893248","344177108331154112","376133110504521408","394147509014003392",369,23,"NaN"
"1",101,1986,21,?,30,38,"168049130691617504","195989125409701600","208950188410526304","224616874851021664","246273830535844160","259976262738868256","272353944632959808","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",326,210,"NaN"
"1",102,1970,37,1,2,21,"176322055176033280","195989125409701600","198564355303990048","219945732287340256","244830763412166368","254173730741146944","279437087237855968","304075516466593472","322817322149739584","339348006141803712","358118711995039424","366413148727567360","384427547237049344",362,39,"NaN"
"1",102,1970,37,1,7,21,"176322055176033280","195989125409701600","198564355303990048","219945732287340256","244830763412166368","254173730741146944","279437087237855968","304075516466593472","322817322149739584","327176087494381184","358118711995039424","376133110504521408","394147509014003392",362,112,"NaN"
"1",102,1970,?,?,31,38,"164865543245738688","195989125409701600","NaN","NaN","NaN","268774126621293632","279437087237855968","304075516466593472","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",319,210,"NaN"
"1",102,1980,11,?,12,40,"165045687280509248","195989125409701600","210546368183514816","224964884651711680","244830763412166368","266666429487916992","273397656627163296","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",384,210,"NaN"
"1",102,1980,15,?,0,68,"176419728900895392","195989125409701600","206196846374803616","220681248961902112","237368859608199328","260158975036749664","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",398,175,"NaN"
"1",102,1980,15,?,7,60,"176419728900895392","195989125409701600","206196846374803616","220681248961902112","237368859608199328","260158975036749664","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",398,175,"NaN"
"1",102,1980,5,?,32,40,"178869222749517472","195989125409701600","199814509645000288","222187628831386784","240191653185425376","256760772056872832","283434613164984288","304075516466593472","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",379,210,"NaN"
"1",103,1970,10,2,8,60,"172597170840518144","195989125409701600","206749524610628096","224758535259398112","240191653185425376","268578138994205024","279437087237855968","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",384,175,"NaN"
"1",103,1970,58,2,0,12,"174877157086552960","195989125409701600","208139613878675584","225061597654351360","240191653185425376","253317421021291648","279437087237855968","304075516466593472","322817322149739584","338007155628317568","348398750218085376","376133110504521408","384427547237049344",332,172,"NaN"
"1",103,1970,58,2,14,22,"174877157086552960","195989125409701600","208139613878675584","225061597654351360","240191653185425376","253317421021291648","279437087237855968","304075516466593472","322817322149739584","339807897810424448","348398750218085376","366413148727567360","384427547237049344",332,175,"NaN"
"1",103,1970,58,2,1,7,"174877157086552960","195989125409701600","208139613878675584","225061597654351360","240191653185425376","253317421021291648","279437087237855968","304075516466593472","322817322149739584","332568946843309056","348398750218085376","366413148727567360","384427547237049344",332,2,"NaN"
"1",103,1970,58,2,2,15,"174877157086552960","195989125409701600","208139613878675584","225061597654351360","240191653185425376","253317421021291648","279437087237855968","304075516466593472","322817322149739584","327473174058193152","348398750218085376","376133110504521408","394147509014003392",332,170,"NaN"
"1",103,1970,58,2,2,7,"174877157086552960","195989125409701600","208139613878675584","225061597654351360","240191653185425376","253317421021291648","279437087237855968","304075516466593472","322817322149739584","339247961458609664","358118711995039424","366413148727567360","384427547237049344",332,92,"NaN"
"1",103,1970,58,2,6,7,"174877157086552960","195989125409701600","208139613878675584","225061597654351360","240191653185425376","253317421021291648","279437087237855968","304075516466593472","322817322149739584","336501024916394496","344177108331154112","366413148727567360","384427547237049344",332,7,"NaN"
"1",103,1970,58,2,8,24,"174877157086552960","195989125409701600","208139613878675584","225061597654351360","240191653185425376","253317421021291648","279437087237855968","304075516466593472","322817322149739584","335304016560993728","358118711995039424","376133110504521408","394147509014003392",332,2,"NaN"
"1",103,1970,58,2,9,10,"174877157086552960","195989125409701600","208139613878675584","225061597654351360","240191653185425376","253317421021291648","279437087237855968","304075516466593472","322817322149739584","337536011874955904","348398750218085376","376133110504521408","394147509014003392",332,508,"NaN"
"1",103,1970,58,2,9,11,"174877157086552960","195989125409701600","208139613878675584","225061597654351360","240191653185425376","253317421021291648","279437087237855968","304075516466593472","322817322149739584","330932750475960128","348398750218085376","366413148727567360","384427547237049344",332,86,"NaN"
"1",103,1970,58,2,9,26,"174877157086552960","195989125409701600","208139613878675584","225061597654351360","240191653185425376","253317421021291648","279437087237855968","304075516466593472","322817322149739584","328338015820753344","358118711995039424","376133110504521408","384427547237049344",332,52,"NaN"
"1",103,1980,17,2,24,60,"164630307240152896","195989125409701600","213693759405889920","221734521109554432","249966865899094720","259802199979959552","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",376,175,"NaN"
"1",103,1980,30,1,13,38,"171749285866378208","195989125409701600","206220772604064736","216444470818005600","243567630903990368","258868367249864064","276645962474267488","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",306,210,"NaN"
"1",103,1986,70,?,30,40,"165727607524333344","195989125409701600","198564355303990048","218194100212399328","243408290218892000","268833700543011904","272353944632959808","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",355,210,"NaN"
"1",104,1970,10,?,3,38,"172663405970513088","195989125409701600","214373500858901344","217676863453238816","240191653185425376","266881489206987360","279437087237855968","304075516466593472","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",332,210,"NaN"
"1",104,1980,15,?,48,60,"179176422019897024","195989125409701600","200781695686907040","219924881517898400","240191653185425376","268593539846376096","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",390,175,"NaN"
"1",104,1980,29,1,9,28,"176286534083147552","195989125409701600","215564687613750336","217650948007483680","249966865899094720","252389124255418208","283434613164984288","304075516466593472","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",329,303,"408403417121182016"
"1",104,?,31,4,37,38,"177723624707282752","195989125409701600","208098254608070784","222908588776205632","244371241460859776","268774126621293632","287904299582063136","297527031412047552","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",322,210,"NaN"
"1",1052,?,?,?,0,6,"169669869448934400","187388702543426176","NaN","NaN","NaN","268774126621293632","287904299582063136","297527031412047552","322817322149739584","328097466648498112","344177108331154112","376133110504521408","394147509014003392",19,16,"NaN"
"1",105,1970,17,?,12,24,"175917182119286208","195989125409701600","201932742862370368","231435757412517888","246273830535844160","259279589344715328","279437087237855968","304075516466593472","322817322149739584","338902490352180544","358118711995039424","366413148727567360","384427547237049344",333,25,"NaN"
"1",106,1970,36,1,5,24,"174461151926203168","195989125409701600","214498957991451488","219473575241948512","240191653185425376","264320377004776000","279437087237855968","304075516466593472","322817322149739584","338902490352180544","358118711995039424","366413148727567360","384427547237049344",330,25,"NaN"
"1",106,1980,9,?,35,60,"170313638845555872","195989125409701600","205943760128629184","227011632931166176","240191653185425376","268856150826449216","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",376,175,"NaN"
"1",106,1986,13,1,12,18,"165009566427482496","195989125409701600","211972810013591840","218705447237169376","244371241460859776","261874282139284992","272353944632959808","294355554689639424","322817322149739584","327176087494381184","358118711995039424","376133110504521408","394147509014003392",373,112,"NaN"
"1",106,1986,13,1,1,13,"165009566427482496","195989125409701600","211972810013591840","218705447237169376","244371241460859776","261874282139284992","272353944632959808","294355554689639424","322817322149739584","328598610927008384","358118711995039424","366413148727567360","384427547237049344",373,210,"NaN"
"1",106,1986,13,1,18,24,"165009566427482496","195989125409701600","211972810013591840","218705447237169376","244371241460859776","261874282139284992","272353944632959808","294355554689639424","322817322149739584","338902490352180544","358118711995039424","366413148727567360","384427547237049344",373,25,"NaN"
"1",106,1986,13,1,3,7,"165009566427482496","195989125409701600","211972810013591840","218705447237169376","244371241460859776","261874282139284992","272353944632959808","294355554689639424","322817322149739584","331494091256860096","358118711995039424","366413148727567360","384427547237049344",373,35,"NaN"
"1",106,1986,13,1,5,60,"165009566427482496","195989125409701600","211972810013591840","218705447237169376","244371241460859776","261874282139284992","272353944632959808","294355554689639424","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",373,175,"NaN"
"1",107,1970,14,?,2,23,"169998182775808640","195989125409701600","212070925406674176","217209471589965120","244977795434229536","268466289211675424","279437087237855968","304075516466593472","322817322149739584","331494091256860096","358118711995039424","366413148727567360","384427547237049344",336,35,"NaN"
"1",107,1970,14,?,6,10,"169998182775808640","195989125409701600","212070925406674176","217209471589965120","244977795434229536","268466289211675424","279437087237855968","304075516466593472","322817322149739584","327551844884037632","348398750218085376","376133110504521408","384427547237049344",336,188,"NaN"
"1",107,1970,14,?,6,11,"169998182775808640","195989125409701600","212070925406674176","217209471589965120","244977795434229536","268466289211675424","279437087237855968","304075516466593472","322817322149739584","338368761096428544","348398750218085376","366413148727567360","384427547237049344",336,7,"NaN"
"1",107,1970,14,?,6,26,"169998182775808640","195989125409701600","212070925406674176","217209471589965120","244977795434229536","268466289211675424","279437087237855968","304075516466593472","322817322149739584","339348006141803712","358118711995039424","366413148727567360","384427547237049344",336,39,"NaN"
"1",107,1970,14,?,8,14,"169998182775808640","195989125409701600","212070925406674176","217209471589965120","244977795434229536","268466289211675424","279437087237855968","304075516466593472","322817322149739584","327737888483064256","348398750218085376","376133110504521408","384427547237049344",336,294,"NaN"
"1",107,1980,4,1,43,60,"177108069203275936","195989125409701600","210240930922321504","229394166981251872","244830763412166368","260052618058492896","273397656627163296","294355554689639424","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",398,175,"NaN"
"1",107,1980,4,?,0,11,"169443342817909824","195989125409701600","203444403658685184","219291826184106048","240191653185425376","261412400237575936","283434613164984288","304075516466593472","322817322149739584","341386154020442240","344177108331154112","376133110504521408","394147509014003392",329,24,"NaN"
"1",107,1980,4,?,17,22,"169443342817909824","195989125409701600","203444403658685184","219291826184106048","240191653185425376","261412400237575936","283434613164984288","304075516466593472","322817322149739584","325648780240876288","348398750218085376","366413148727567360","384427547237049344",329,170,"NaN"
"1",107,1980,4,?,1,14,"169443342817909824","195989125409701600","203444403658685184","219291826184106048","240191653185425376","261412400237575936","283434613164984288","304075516466593472","322817322149739584","327737888483064256","348398750218085376","376133110504521408","384427547237049344",329,294,"NaN"
"1",107,1980,4,?,8,10,"169443342817909824","195989125409701600","203444403658685184","219291826184106048","240191653185425376","261412400237575936","283434613164984288","304075516466593472","322817322149739584","327551844884037632","348398750218085376","376133110504521408","384427547237049344",329,188,"NaN"
"1",108,1980,29,1,13,28,"173132847224873888","195989125409701600","202875688349570592","233492205613086944","238301249925067680","261270129019320224","276645962474267488","294355554689639424","322817322149739584","338080052922725632","358118711995039424","376133110504521408","394147509014003392",362,303,"408403417121182016"
"1",108,1980,29,1,6,12,"173132847224873888","195989125409701600","202875688349570592","233492205613086944","238301249925067680","261270129019320224","276645962474267488","294355554689639424","322817322149739584","338396231123685888","344177108331154112","366413148727567360","384427547237049344",362,69,"NaN"
"1",108,1986,12,?,2,21,"162492058146413280","195989125409701600","205736169204437408","220208770349343008","240191653185425376","259438385904000288","272353944632959808","294355554689639424","322817322149739584","328379419998160128","348398750218085376","376133110504521408","384427547237049344",390,350,"NaN"
"1",108,1986,12,?,2,6,"162492058146413280","195989125409701600","205736169204437408","220208770349343008","240191653185425376","259438385904000288","272353944632959808","294355554689639424","322817322149739584","326904703496893248","344177108331154112","376133110504521408","394147509014003392",390,23,"NaN"
"1",108,1986,12,?,9,22,"162492058146413280","195989125409701600","205736169204437408","220208770349343008","240191653185425376","259438385904000288","272353944632959808","294355554689639424","322817322149739584","325648780240876288","348398750218085376","366413148727567360","384427547237049344",390,170,"NaN"
"1",108,1986,5,?,1,40,"167515449706990592","195989125409701600","210840785087728384","221458802168167168","246273830535844160","256366251021987072","272353944632959808","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",329,210,"NaN"
"1",109,1970,11,?,11,21,"177741633754525472","195989125409701600","205150493875097760","224883386027858080","246273830535844160","256006037886024192","279437087237855968","304075516466593472","322817322149739584","338829592843083328","348398750218085376","376133110504521408","384427547237049344",362,344,"NaN"
"1",109,1970,11,?,13,21,"177741633754525472","195989125409701600","205150493875097760","224883386027858080","246273830535844160","256006037886024192","279437087237855968","304075516466593472","322817322149739584","327176087494381184","358118711995039424","376133110504521408","394147509014003392",362,112,"NaN"
"1",109,1970,11,?,2,10,"177741633754525472","195989125409701600","205150493875097760","224883386027858080","246273830535844160","256006037886024192","279437087237855968","304075516466593472","322817322149739584","330835418678081280","358118711995039424","366413148727567360","384427547237049344",362,34,"NaN"
"1",109,1970,11,?,6,21,"177741633754525472","195989125409701600","205150493875097760","224883386027858080","246273830535844160","256006037886024192","279437087237855968","304075516466593472","322817322149739584","339348006141803712","358118711995039424","366413148727567360","384427547237049344",362,39,"NaN"
"1",109,1980,7,?,13,68,"168661466302086784","195989125409701600","199671121845282752","218696597973742496","240191653185425376","264914283409433152","283434613164984288","304075516466593472","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",378,175,"NaN"
"1",109,1986,31,4,4,40,"177709414041110880","195989125409701600","212789977998893984","225576753723506208","240191653185425376","259660760527392928","272353944632959808","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",358,210,"NaN"
"1",109,1986,7,?,56,60,"173044343709446112","195989125409701600","198812567322473312","229114592534672928","244977795434229536","268633131430380960","272353944632959808","294355554689639424","322817322149739584","335240893369980352","348398750218085376","376133110504521408","384427547237049344",373,175,"NaN"
"1",109,1986,9,?,28,40,"175527088571034240","195989125409701600","204532754171850112","232304548142644032","240191653185425376","261401215316699680","272353944632959808","294355554689639424","322817322149739584","334385939886474816","358118711995039424","376133110504521408","394147509014003392",379,210,"NaN"
