theta1,theta2,theta3,thetad1,thetad2,thetad3,tau1,tau2,class
0.7546606095720771,0.08530048415775715,0.3499309930579175,0.4162730083524448,0.08368361590315587,0.8403060618087583,0.522107587816159,0.7628631487000994,1.0
0.5626006774437957,0.5197753941248021,0.8419197142300752,0.6818627132380347,0.4283348660683251,0.7804859995373152,0.2881170048752031,0.2541940882692218,0.0
0.005113989681291564,0.9533747956571808,0.6314692350019341,0.3200990567852174,0.838941569099638,0.928873341073047,0.832646360265011,0.7766422956132104,0.0
0.3159313897148242,0.2376986817465782,0.6957679987137806,0.7816148059916888,0.8017189273579134,0.5006430895465052,0.7241001708404516,0.5115529128576477,1.0
0.09889708457223628,0.9780007932138273,0.19500364269632753,0.0547563306544141,0.6464956795977141,0.38902938049040353,0.13620900870869612,0.23286191514472604,1.0
0.5339080038965752,0.33897998223498343,0.5988194798558628,0.682757513817944,0.46307373419350456,0.4752824394105649,0.558251593816409,0.21036536576583786,1.0
0.7583324844062711,0.7909685119595301,0.20837363823382554,0.7226608976391112,0.05549420488200413,0.1939066204264766,0.2385766073586399,0.6545894927753663,0.0
0.554900908988652,0.12336996947666462,0.6838304079448454,0.18370789124976294,0.7284318184109686,0.10847652510914485,0.6438134922288429,0.19573856627526287,1.0
0.34979429436121423,0.3067969505335079,0.12036524597088066,0.8457621655606564,0.8248609261893909,0.3393576108480505,0.4353756406516938,0.1197390530295453,1.0
0.3514680071224981,0.43126542028386855,0.4236275418618237,0.7952782224957587,0.4198203595674238,0.7177486878214121,0.029796241510062882,0.8300185700092684,1.0
0.4095187008020239,0.9750806619884393,0.15524810927346117,0.00960750008953315,0.8994837168354798,0.1737670933413702,0.8062327596983208,0.8539720483020277,0.0
0.13637190857904474,0.7395609290689507,0.8815770832216824,0.07638461303787852,0.11888734583542726,0.3444031046580483,0.2225959414975624,0.08832923259520042,0.0
0.162684402875316,0.9227904030683676,0.9999644485573278,0.42622802956847694,0.38162103043305906,0.881849540392603,0.6314946456102337,0.16382365492455309,1.0
0.3355092395099144,0.24312242729802375,0.783703696235739,0.43036246984060456,0.8597916294096202,0.2568068269367501,0.23128713696404013,0.1458120795076447,0.0
0.9323062907617635,0.42242220106749373,0.9092071869098526,0.3660089851454615,0.37292954743368156,0.8438671967026274,0.3622459269136214,0.08706150440412608,0.0
0.5473388258914265,0.04011384264315404,0.4936514143902689,0.45967839705217195,0.5259261283644772,0.540015610308959,0.35094128922038414,0.09157064938355569,1.0
0.9108310889824124,0.5332515342634924,0.15756532046972477,0.950798436420214,0.0009766873926399522,0.17182933507087783,0.24481103379307467,0.43784797930294117,1.0
0.8092039080357314,0.6854779750429657,0.62174034393633,0.8394250780264514,0.3280603004302094,0.9364697036906549,0.48445601900079166,0.9763565775172864,0.0
0.823733029417445,0.8512363039208868,0.3332223456205133,0.6498684858027008,0.752301888474558,0.17996107504197062,0.8910462935955665,0.2566770351996693,0.0
0.1478565652835523,0.7408096833675165,0.8530794182085999,0.20735444899994832,0.11781964953877322,0.40331398051205214,0.18089503729322054,0.24820634380855217,1.0
0.567773030860621,0.44095149555848034,0.08752579469413285,0.022373728463969955,0.44080680056738614,0.33809637004603504,0.2412308846201925,0.2648868462990005,1.0
0.8561360448063704,0.3801185254717737,0.4717137864780353,0.8249403444173118,0.9032798229279819,0.9612061006488202,0.16167340305846073,0.20057860414874673,1.0
0.6174408350895512,0.10603394679096156,0.5453089871393982,0.5046022673763879,0.4915711957614792,0.29979619579635924,0.635458977457394,0.779704513479093,1.0
0.6235228669115821,0.31518383287929713,0.9711407184469008,0.07971948943575569,0.16024200408505268,0.19940179937728558,0.5806141922580107,0.04997066138571604,0.0
0.06573003482723278,0.6052749781388357,0.7047651668025934,0.9675908694792887,0.20784947817139493,0.11253085450258188,0.7753848077003209,0.4151505604342115,0.0
0.769132163087378,0.28182611202579055,0.7641756071470074,0.2855949840233131,0.9824692440317528,0.5253510993010911,0.9282670111254636,0.8028253418948744,1.0
0.867424652417426,0.08678258348787898,0.24201405820779337,0.00754863637750347,0.30201450729689755,0.306758223799407,0.6296920705029376,0.87024331046255,1.0
0.18709609642113573,0.15914104605471685,0.41384373177656925,0.39118543170215053,0.4754650077397368,0.6762404942663155,0.5150256260677528,0.7493132097110814,1.0
0.08501420891670547,0.6758327816055093,0.6403576262885409,0.680434427936454,0.4252819551365903,0.4872443294571093,0.5676444851868828,0.06665783174304701,0.0
0.7036419501552476,0.7192466379998268,0.7263310964224106,0.358499080130148,0.16704856797622197,0.5658819240899646,0.017215717321555024,0.3990568302294413,0.0
0.13485736964194384,0.2883239349352288,0.8868039412223223,0.9050041715799345,0.40896084812869243,0.2543583643027997,0.08620275844826863,0.8192082908256819,1.0
0.8064313653081712,0.09335394061090208,0.5967219447382007,0.43708713628001183,0.8742503705362521,0.19820927152598994,0.538939955831493,0.6606572516386283,1.0
0.5607977685952168,0.21992384297764184,0.18882909997012615,0.30026568122762504,0.5329253233469413,0.14162110564709024,0.6153639734988958,0.05746617724523745,1.0
0.7466950208305478,0.2246377311748431,0.35602222867218547,0.7724675724322897,0.07753772889535349,0.5735042862024395,0.10658360765031871,0.35030972241670166,1.0
0.09959161302508795,0.6471316081905963,0.6410336343178606,0.0363337317004262,0.04578092803610212,0.9869604574213171,0.9466294428934539,0.4022299013822488,0.0
0.41273613436817547,0.043244488783244994,0.0676586403536466,0.18069533406463095,0.10276205390380433,0.4028969273903087,0.16874953123046788,0.12536839964526947,0.0
0.28279166480963874,0.3274433401629008,0.8541626759730085,0.41057711056079566,0.36011135456803667,0.46571648240630104,0.808409517063211,0.44316060224173687,0.0
0.9985180916968566,0.11354850629978486,0.7419196081063657,0.3048582657634655,0.7111579038977813,0.8634912440068512,0.13471061294220588,0.06205366966053888,1.0
0.05770555177075576,0.7503940849821897,0.8079582700349625,0.00155535600356016,0.5823004397613921,0.7598718490204027,0.8796474853118881,0.6899008488194542,0.0
0.025424834936744356,0.27433730276504564,0.001107135599039133,0.8626776900721702,0.09799509772445897,0.30687124201178784,0.5288353681403392,0.8299068832389831,0.0
0.5197330442736686,0.12823968649471162,0.4641031246534397,0.9395573217528328,0.08962625853639639,0.6915820533445962,0.320708362848452,0.9903549305541663,1.0
0.37132547226873636,0.1348726318399428,0.855060747864393,0.49831478781978245,0.8289886973839848,0.6951182499474704,0.7432801366723614,0.852888519933588,1.0
0.644926440470051,0.004094289444468879,0.5865924366693498,0.2192876878039981,0.6623519247985201,0.81047774337119,0.27744156006500265,0.830892894054263,1.0
0.963437507295467,0.5842476441177673,0.578419849803114,0.8904565658280619,0.9338442214121929,0.5133504753132143,0.2623867661152548,0.8199159181986091,0.0
0.8760659340426119,0.30283884539073214,0.650525869511348,0.5456996913428773,0.15287240551657238,0.37017682840121147,0.3304862702612609,0.32835327025531263,0.0
0.7926097715749507,0.825187140591576,0.8716072913355828,0.5437206779049516,0.8916190086025968,0.030461061246320253,0.648386182757615,0.04233762077173886,0.0
0.3968535049014927,0.13785382035458882,0.9197858635790327,0.1267730541138145,0.9159059153664952,0.10747819756644728,0.8690020417517397,0.7837960832949931,0.0
0.3110627930124814,0.42060986144242796,0.47620096222367375,0.22988575574570475,0.7660251290707911,0.760717893807451,0.09911829659569144,0.8826163709467705,1.0
0.4625421545344378,0.03331099875390031,0.24690291219377342,0.15657020523642712,0.6715570907080175,0.47928158620265177,0.7617742405933581,0.6789047028465124,1.0
0.44584375921881736,0.41866611591221975,0.8293366259982925,0.2373502973162615,0.2136562707788186,0.6830995854937676,0.7794708112838035,0.09470704726850832,0.0
0.3350006791416499,0.7000127954840967,0.7141706458635897,0.014876557047184658,0.45076683624924446,0.6885692955516456,0.6905712738030751,0.019569355817380396,0.0
0.6600811149808037,0.6755375828852701,0.6819459161739432,0.5201279726652085,0.40658426867314323,0.32018696289819026,0.28606858619109127,0.8174179685676755,0.0
0.8077246526296578,0.8296684801566464,0.12952610988155,0.7845544102685861,0.20104662892936914,0.8118076971239253,0.6254185591066295,0.03865945870256643,0.0
0.1519186812767015,0.005911407466085261,0.10384549873633192,0.25352196744708594,0.9840657471671821,0.3525128246487946,0.5007575315638152,0.9482448507397998,0.0
0.9108939626429646,0.5897852747870029,0.5752050973340133,0.8688391600600072,0.641113418320968,0.954101075424004,0.7643543480978374,0.03756342808372176,0.0
0.6726871512766802,0.521520836198159,0.15267487462810275,0.7714467622836116,0.9228645145404635,0.02868725897407054,0.843498479103296,0.15605725697292178,1.0
0.5855206469673142,0.6900779781223768,0.8727099166769695,0.07330971427661886,0.44332400602622224,0.6353342686076793,0.11420475853160544,0.42603085222006626,0.0
0.7252590819278285,0.9953877854627371,0.18929498305469672,0.12795701349363525,0.8141083435795738,0.6724116706957041,0.17644151839659983,0.39813666459962793,0.0
0.4680715878968469,0.9577234019847335,0.6624260516726954,0.5102451085075028,0.319906645560384,0.9353042365380984,0.9007683653485562,0.65208487527755,0.0
0.23296893139183716,0.053604848904446334,0.0607361907849599,0.853918565984579,0.8973446095930284,0.2322948745975384,0.32406850285428557,0.4632825575270215,1.0
0.6245646595908596,0.8231783557749842,0.13459378231798586,0.9411564495013336,0.9642287247450292,0.042234852906531284,0.4993858077419892,0.9036409887113014,0.0
0.39794251914861106,0.4351287538950568,0.29997086904175063,0.8970512434491604,0.7584321208895417,0.18158630877212345,0.20087420309179543,0.02761413721136463,1.0
0.8243230337257499,0.7646581296187848,0.3556362036789906,0.28814170372895476,0.784115205067206,0.7187987490528756,0.6752564690195425,0.6371221819927587,0.0
0.652090854296526,0.40069164635405685,0.9698544990881319,0.46684608660703986,0.9816238960195411,0.3219140722000666,0.308789532897204,0.6856100764804332,0.0
0.5604714622556417,0.7360002272393026,0.08376768883254898,0.8707916451676656,0.4529576832476222,0.5000623457274871,0.9655585649402059,0.5427410267181426,1.0
0.28771093184601315,0.9940777084084382,0.18821252121810916,0.937970397036255,0.4237218024963504,0.27129066798538937,0.6225434393099712,0.7194670040607309,1.0
0.040352421458329346,0.13023201238985127,0.9225538352312674,0.6384016150447467,0.0460290135324668,0.15612935438478825,0.41479561648402014,0.24746787755129257,0.0
0.3482150247356123,0.7670475933605772,0.4855340118529571,0.05911785343362813,0.9414258203139303,0.9019182321192454,0.8732080503354307,0.4631316970388003,0.0
0.7243822994462874,0.25913430320625097,0.6849675234918096,0.29281599552201787,0.3379871696018586,0.7314079734614136,0.5654185591066294,0.6657056603521967,1.0
0.7901948393723883,0.23930528485349167,0.6805384504771057,0.8674955001319784,0.060068529970054574,0.049933356396830775,0.8649960415017293,0.4588600948170671,1.0
0.63242678534667,0.9481204177168077,0.38945358493849863,0.5464690129206232,0.0776149405311205,0.8720331392745186,0.6725763573482229,0.5849627933027945,0.0
0.679069225757296,0.7732024335842699,0.8493080468833324,0.8332787291868669,0.03677874116908497,0.7284177662507455,0.31654902287595316,0.08449020823748271,0.0
0.8021933622392998,0.8759483126154447,0.3459425987467851,0.3952283492348566,0.41885295879764234,0.46407612652097047,0.24522021750906287,0.32010928633820757,0.0
0.9685979226754786,0.303861953185518,0.8307796431378022,0.483630030600429,0.043570181131598884,0.8389968015315294,0.5198116588191175,0.18433818087255704,1.0
0.27288760417926794,0.8877435190342117,0.4333609431850803,0.35526421553737775,0.8030734476348564,0.25880931864344187,0.8797941580899205,0.16063724803798013,0.0
0.6217714242661556,0.8841225563147306,0.6211070507000716,0.19611253848265908,0.19609632828158735,0.6354512663345806,0.07973332222175922,0.08916021550545766,0.0
0.6437939187109891,0.9694150764782368,0.010479451000826145,0.3537619161943518,0.5557555569824525,0.7458231015593331,0.8032109671236302,0.06839564454935215,1.0
0.6052587317454153,0.38545572895235775,0.10208782479824557,0.7175762125768161,0.6045222669336261,0.13780899603746477,0.5573432226342764,0.9416028218412648,1.0
0.7715481564487683,0.8809526211363345,0.38553443634779494,0.6904886651076851,0.39099680487107247,0.41526287081116303,0.9716513188049503,0.938848159335347,0.0
0.8848170456064841,0.36763894648036577,0.8883870416583315,0.5070850538060858,0.21770444234891062,0.7019683209420094,0.8546972790532938,0.3714793662859315,0.0
0.08371773811873523,0.8852953872014364,0.3175155060004998,0.7168259913968624,0.9985815346913737,0.24939803210353956,0.7308104504354348,0.294245464183553,0.0
0.39981572976953755,0.9179934238644805,0.44272529930865706,0.7113858267089882,0.576108915635542,0.7279314695763462,0.14610192091337137,0.5006417821874604,0.0
0.7680813505580635,0.6233474048262867,0.21115275287555452,0.4186642720427212,0.26850969868358143,0.3488084272321893,0.25069794574773946,0.37655861388383244,1.0
0.5230207796121678,0.3778676352299497,0.6680713023979182,0.37298063033965545,0.5378008003476912,0.063432134951174,0.7058927455310637,0.5187517086408887,0.0
0.3447227510330382,0.07655495660419526,0.48070962802047973,0.9924601179714847,0.1432596895296246,0.8557898222059033,0.7159681653402226,0.8391618824721783,1.0
0.10211186524131816,0.0014096269824372398,0.5005685577734821,0.6970777717794275,0.12299654378430414,0.3861272532011215,0.365971082128422,0.6915344762057171,1.0
0.8487031577964401,0.47409392310073334,0.6742890905357284,0.8557837728856589,0.24244427097622573,0.38608294793946046,0.6215300637526564,0.685587572429704,0.0
0.17204939482112053,0.3015335467329837,0.7302507756316616,0.2201928344327116,0.8765367370840322,0.6144715310837227,0.5327705321055044,0.9654204423462891,0.0
0.12403646778427918,0.44547318602775604,0.02274363748565339,0.43880511094810926,0.745409091656845,0.3633355123386174,0.3707187799491645,0.4858866262593934,1.0
0.9544179225481395,0.008232911790268693,0.08939861285699352,0.48992414223960123,0.8203128689774261,0.9239562529315757,0.2026042751781324,0.09462036499903315,1.0
0.7166631648425347,0.5387859793350277,0.10163759496082175,0.1536420081415446,0.46221591557345426,0.06250305096113234,0.09217467394474765,0.18442986404219425,1.0
0.7556631393747228,0.9364229029608537,0.9432776732164452,0.8767942104572025,0.3291879617773216,0.8820816787396294,0.5328030334597275,0.515134390857021,1.0
0.7269338558479402,0.1399685262947198,0.43536508943840924,0.032468288697207026,0.08753040042325771,0.4736993885343289,0.9540205841910079,0.6233647056470165,1.0
0.24301730962280055,0.9202071487997994,0.61899943383001,0.7788335758464858,0.06266294706465769,0.6444709686456704,0.6525030209592066,0.22450874490741662,1.0
0.36403982104617527,0.7025477348542084,0.28698583726035276,0.7011214851620416,0.07606831982704593,0.8863214535097196,0.779978332430518,0.612606102431771,0.0
0.23278614678373377,0.981536010261872,0.5629141146125449,0.33666414205390294,0.2237110300138344,0.6268385357084492,0.3493745572732197,0.7590732998606415,0.0
0.40091933495053944,0.46441103342382195,0.06223810658322515,0.09175884156087388,0.4857131940622925,0.8718291228301034,0.24668277844910202,0.8913254385789442,1.0
0.938999815358364,0.9092683372294962,0.9168189099715429,0.27178937566901135,0.9739998439847359,0.22081689351668105,0.44546522771782154,0.6889556786888307,1.0
0.6965802034453705,0.04369179979367943,0.580398791675444,0.1450595627335322,0.23004716012419663,0.08558078626717291,0.8987132797199884,0.11375130856887572,1.0
0.698387887508675,0.42115566051510045,0.6413183111685122,0.8198219683755774,0.8898266903908926,0.9150320589689769,0.23802991791324635,0.4756114433931441,0.0
0.43375795603831213,0.31452680335358485,0.9363446112768115,0.37535491589856096,0.4362900525410588,0.44593617283190745,0.4142180924205175,0.5452973201842999,0.0
0.5952809205765064,0.70801714063936,0.13708583232560023,0.8151001908713362,0.5365815994324016,0.5788233053104764,0.48842451768823697,0.6820994445666887,1.0
0.4368053389022949,0.525788475250826,0.8254103140571996,0.2630164568496812,0.5441483397375654,0.7183318193491425,0.8298912454685612,0.4752005360964974,0.0
0.5612270073410968,0.4326455804875769,0.5998650637034098,0.25264175744882356,0.19355763092413575,0.9775048656197538,0.051643818492437155,0.011467064071532806,0.0
0.3117302619152219,0.6415037189198487,0.12375855158116367,0.8696143178704117,0.6706881281405368,0.878385240352065,0.41728488687028625,0.07805071579550982,0.0
0.4662373748628453,0.1337436029216178,0.8953365527729329,0.2873177337908586,0.9337609071385473,0.11118365618692466,0.13609817075711483,0.3707584031792389,0.0
0.6179244582253605,0.23616853298447493,0.9997195680977272,0.31328048005666453,0.24854584752638859,0.9061176811421949,0.4382082586774449,0.7270191967887554,0.0
0.4035998221497805,0.5089812617833931,0.5658505576535623,0.6784172137029437,0.5229567970384694,0.6496761736384224,0.12128255343972666,0.3800975842318284,0.0
0.8784683976289467,0.6751515946305688,0.20060219898938392,0.13159616983967604,0.9712719648530512,0.3864477367705019,0.7537697404058503,0.14632300480753196,0.0
0.5560620820360667,0.6383090953592743,0.47703138025027153,0.18464991225754762,0.5614278262244677,0.05231708559458187,0.9236284845201883,0.841440625979343,0.0
0.7268301275725143,0.3959926242794576,0.05536420861162067,0.5860216922156594,0.7779722367123021,0.4999411031850973,0.9287136964040168,0.3071827929027225,0.0
0.4167512940831906,0.5192787063500112,0.4997033842320331,0.15881821594326123,0.44859668515323725,0.22882951335312834,0.09144964373515563,0.000563434751588654,0.0
0.8731893977499188,0.9657301363382722,0.12332981179490743,0.6632931473343671,0.35833707893788624,0.6546211183815368,0.21800491687153628,0.9234762257206297,1.0
0.06145568706850635,0.7721320727569276,0.8739268903153095,0.5245006373431347,0.8899476818201357,0.9476547925028069,0.44314846451935497,0.7563103025211204,0.0
0.8166487330824754,0.7974196127693621,0.5476399944178929,0.6724891930214574,0.9008398291049129,0.9621760409879384,0.46162590107921164,0.29427213565108384,0.0
0.7331485325234569,0.576094372270009,0.650327683483914,0.2119401361699193,0.18510600812659095,0.9716260614691732,0.2616392349681237,0.26312652944196624,0.0
0.606551223197781,0.10589218769329273,0.16167522642819965,0.013487798957701969,0.11256474766123031,0.10883733442566584,0.709472061335889,0.6646921445860255,0.0
0.6558783954429596,0.04952250545135406,0.49943091160797054,0.5791954222713291,0.05945428620098059,0.729785127439973,0.29756239843326804,0.9896323004807532,1.0
0.22479747783769793,0.7335398839486758,0.7623433813030187,0.49844716418781526,0.051195029162649064,0.954707818737889,0.964211008792033,0.8962579931054256,0.0
0.9691292979585426,0.23323220830410984,0.6862935392416294,0.5755491032761162,0.7839430045461999,0.8236146514051401,0.032799699987499376,0.31583018276623126,0.0
0.48819513861917774,0.13129786028711787,0.8207050540886016,0.1952912213775897,0.3910848951221881,0.8948447777096249,0.006619442476769821,0.3244509011622092,1.0
0.33518240259092547,0.7529722953877322,0.10599025890470776,0.29459021025028154,0.15279466321664203,0.06520567192245569,0.5089262052585525,0.23054483140298587,1.0
0.10077347866964648,0.5092530994538292,0.13195262849856704,0.5593689440796062,0.8698134874665084,0.6480448379860049,0.7072336347347806,0.05187267041400784,1.0
0.09540321913142036,0.26367404539582906,0.9208306514987585,0.6810742912624965,0.1760693280889563,0.13216339143778272,0.6861944247676987,0.45209721083128296,0.0
0.1924430104651484,0.016368397384199485,0.718564432744895,0.8464497798811796,0.37814809881603517,0.5268492538675575,0.10167090295428971,0.7830059410693925,1.0
0.9807410284326896,0.36975365242049674,0.40249459697664164,0.6837019223754528,0.3357918119580924,0.8419281119272949,0.7794683111796326,0.04669173784614561,1.0
0.2347599022036025,0.149544963915142,0.2589625452285984,0.8065172148967186,0.29508111467068837,0.8088909782814016,0.6133905579399141,0.9005154261100332,1.0
0.687139603933079,0.394038791023198,0.24317505158938824,0.515393461562439,0.8413701536431952,0.7315865210128979,0.5649685403558482,0.10136324538416913,1.0
0.6934386427354128,0.2510335937205498,0.6412641880766828,0.9106334832626133,0.013196291082029465,0.48907862035006994,0.39356056502354264,0.37285544731384984,1.0
0.3235741208829691,0.6747717121047934,0.8202426200245889,0.42368900307861274,0.7098585726938265,0.03173954661125766,0.13237468227842825,0.7939487441072727,0.0
0.8421038110458144,0.5696326528011757,0.13661729614829304,0.942567226104938,0.6755272546460974,0.18516389232601027,0.320715863160965,0.11788538603615317,1.0
0.3750339570824924,0.45865731304390756,0.4348556956329563,0.47041494287787283,0.9583173912974261,0.7176253228712781,0.9577957414892287,0.06893240783341004,1.0
0.12928734695436805,0.6870290956565968,0.6681097722426009,0.018270591621557475,0.48610774286774094,0.5003440953555351,0.7025209383724322,0.8413706133770745,0.0
0.9009164167637627,0.916544773310213,0.11436209303547235,0.9708161838731627,0.4095979104567904,0.9582840757869358,0.05753323055127291,0.9941931214285239,0.0
0.2076602933467464,0.7415805980110189,0.7986350368488051,0.3365829653632856,0.8590473729205261,0.7519841859398977,0.3372365515229801,0.7625672621071793,0.0
0.09245638106637977,0.7386017986946481,0.7720629865440443,0.8233152189051494,0.5924204706884996,0.8002803700630143,0.9190582940955874,0.03859111306701868,0.0
0.2561491501178948,0.600097850942698,0.7628376524798723,0.8043747869443475,0.29122212487482957,0.9706017344316087,0.048329513729738705,0.3149691944550019,0.0
0.6428468344571006,0.05650852120838212,0.8251351883404003,0.6373625003481843,0.5813924733779056,0.504272406789158,0.7145647735322305,0.2599292872717089,1.0
0.622692510128761,0.3605212593517202,0.35940333005587943,0.5885020910956333,0.46370230589498895,0.03544898474625552,0.4688562023417642,0.8057908756909578,1.0
0.23266543996706163,0.9529341213086222,0.23123931798536873,0.9484196410451631,0.026761924421748517,0.42440301976173855,0.5662052585524396,0.8886624592426637,1.0
0.03689012549264303,0.9498257743524343,0.030695221726919297,0.05207086778147557,0.5143934694345402,0.766951935954224,0.8597124880203342,0.6526283064284905,1.0
0.7637775556418631,0.29719476266500733,0.86587103952949,0.1541903487281655,0.6766281174529606,0.6828600187196363,0.7514721446726946,0.5413641122068639,0.0
0.775745304902766,0.4157720004013853,0.2272954956322134,0.679191840946743,0.5395986905331105,0.273486033495839,0.5142514271427976,0.7306223453554973,1.0
0.6318715339899784,0.6139817475870424,0.9241990180373163,0.282693049975395,0.21596890520268452,0.542064794986024,0.7867411142130922,0.28176321737912824,0.0
0.6989633008830964,0.09120578589491668,0.5215516029190388,0.2895079127377104,0.744691633708,0.3100845673365693,0.5224242676778199,0.08560374200689458,1.0
0.7051583461202973,0.20198441499418363,0.9199055180614595,0.135074829787601,0.4329736668522222,0.7224898814210794,0.7033976415683987,0.5862513585778774,1.0
0.30611063005244254,0.20306990741060282,0.1463140847917826,0.8861300604448005,0.22158863869252843,0.9620102278829196,0.6757523230134589,0.9717890887026333,1.0
0.4090820339443486,0.637140511936169,0.8498057670807437,0.19495829083273758,0.7990698518544855,0.9883246349989283,0.8694195591482978,0.7976735812446241,0.0
0.05358480675236588,0.5040820779866173,0.29207712222214555,0.25428333052575175,0.7797236937834285,0.927792239628324,0.6666819450810451,0.5227065871856934,1.0
0.2761334237440655,0.4336437344337095,0.3616247646043469,0.917410941079252,0.9127508515833161,0.09275399384077271,0.43893078878286595,0.8716135571069459,1.0
0.11083803957273508,0.6446654246375187,0.22079329595302538,0.4194678151665117,0.7728781260762533,0.9085083081651149,0.6108437851577149,0.0888384909283671,1.0
0.07904068058482588,0.29015883921067254,0.7030974327082824,0.945821721662106,0.3650916377410476,0.1487900684052016,0.08351264636026495,0.61533909437032,1.0
0.7524308495849807,0.6168963040164546,0.873918400418552,0.38020774335432167,0.9908513498238991,0.363446142842286,0.22795783157631566,0.19218709367686182,0.0
0.00830038435172753,0.4960960500181313,0.17751312882940773,0.1475829375085388,0.6332715286471089,0.19100184012751426,0.42223925996916534,0.3555531662365893,1.0
0.04557358818123747,0.8745113425860788,0.21124852952335066,0.031016127898385926,0.6837387519097277,0.15725608759601245,0.35088128672027996,0.08275739633133955,1.0
0.59288296691519,0.41349695271033304,0.02021232170553533,0.9012329041491635,0.031379498639111714,0.006664625617885944,0.7678094920621692,0.11112250205036905,0.0
0.334934622004614,0.5900610944545646,0.208798928999524,0.8686115469863154,0.8170105458889182,0.4338235918355219,0.8694062252593858,0.5755994412327552,1.0
0.6997212335759142,0.8318872489549911,0.3891903981390146,0.12399023226879569,0.15122708127811518,0.7282026071656731,0.7011817159048294,0.33484027124882476,0.0
0.4778010879000304,0.45906905154668726,0.3520664674017149,0.30292037123745374,0.1436380530780909,0.21554297557320928,0.8218350764615192,0.08034196155307954,1.0
0.34356635320034895,0.6449242544506781,0.5696216636695562,0.04910340875779767,0.6481476371382131,0.14743942117696002,0.3901387557814909,0.8556556846899108,0.0
0.4667772394165325,0.2036839313673594,0.4594785187040385,0.22793990272061293,0.06760422642166253,0.6695037067851254,0.3096304012667194,0.8120336660598908,1.0
0.4243728020747778,0.5968158889118369,0.6450928662050639,0.24983001972381358,0.9398929968781027,0.1454891937609702,0.6162406766948623,0.7940337594100272,0.0
0.2700951647236849,0.9596926322965451,0.7304301247006648,0.23575700580041942,0.43848885950188676,0.38991973053911283,0.09778324096837365,0.44403992718689367,0.0
0.44973317161272797,0.7782648792631924,0.8649376815047068,0.46911187129515286,0.059878286867494745,0.8548851459049205,0.5106696112338014,0.5412457575696958,0.0
0.06481292831023194,0.1898738344030747,0.5364590656974741,0.7900033293054485,0.7727157428422691,0.18041606620214234,0.5363298470769615,0.7866490968374307,1.0
0.4492792609240996,0.149800873597076,0.5596651372471404,0.7418602461033199,0.7089797928393239,0.26684661146991595,0.9397333222217593,0.5060460882958933,1.0
0.6199035194393686,0.4928199282497211,0.15503373938033305,0.40799696515901746,0.9986343357756267,0.138119132869092,0.7674203091795492,0.5678672160988978,1.0
0.7510134066806315,0.7964963203691895,0.04178329220155225,0.3758361398096062,0.5242959280546754,0.14767553903850683,0.35551564648527023,0.9752572129650003,0.0
0.09959744939864129,0.746338288176601,0.6986691556213994,0.5333916072321534,0.30842493039012836,0.01663330949161962,0.2836551522980124,0.269314309909117,0.0
0.8358427086715777,0.3499206520706119,0.33301593500559534,0.17925988611387822,0.9779015522457442,0.7779566201081155,0.7832909704571024,0.2890887026331407,1.0
0.6093309287474293,0.8223025818738428,0.42836251646907314,0.36107312401596475,0.4269073794689219,0.7976132994314069,0.09933247218634106,0.4842713355070579,0.0
0.7513771188688896,0.9075534238007684,0.11445972684818423,0.6123242663921868,0.8030816729293881,0.39649733743948484,0.629477894912288,0.2582714888679962,0.0
0.9170898037492864,0.7115531540868298,0.5209886166403037,0.8286837571013024,0.8156658428989971,0.8388553961155694,0.14503354306429428,0.5418083588379242,0.0
0.42919019786367507,0.5529406517839082,0.8141229963180379,0.5927808454844139,0.3706039117378137,0.768562047529199,0.9136105671069628,0.48021477199229196,0.0
0.29707751553005945,0.3991070769645713,0.3594006769631427,0.5433787277278087,0.14826597524663943,0.9709171772825965,0.3508404516854869,0.4025941336107166,1.0
0.4112513078782554,0.09203483769645182,0.44535212642729755,0.8530688635661239,0.6173202945610637,0.1732662051137292,0.38682611775490644,0.18442569662539254,1.0
0.5204373884456782,0.9630457393427155,0.043482332790156786,0.924377811173998,0.9919071061768778,0.10520456827042868,0.6598999958331597,0.542872717089076,1.0
0.4626724117805609,0.2206464427226878,0.32334328950601005,0.642378211751785,0.8720807501044081,0.7425601649535299,0.9718313263052627,0.9555803377941363,1.0
0.5663643425166018,0.7686406576772639,0.24054079581108495,0.24785047571928254,0.6724899983071813,0.15248836389954223,0.23011875494812284,0.5204211758116462,1.0
0.8360310643635276,0.519247912238907,0.9819958473792485,0.48724796428225614,0.8449853032559961,0.4774913352703842,0.6782799283303471,0.4419162115847519,0.0
0.5157560862764574,0.296508000894091,0.33056845695595816,0.05515239862530197,0.3037996615423966,0.2985076289946367,0.980700029167882,0.005090082881585356,1.0
0.8452581056617068,0.57877372540254,0.6487886243873345,0.3525103095723501,0.5232714808873341,0.9355268240502757,0.6388116171507146,0.12497666246591049,1.0
0.6666947873756057,0.8204254684288685,0.9035019762887796,0.49432015184816247,0.698152386582475,0.3441969658058889,0.7580724196841535,0.4664939689144046,0.0
0.6407560862764574,0.9229026953873076,0.8873969074489824,0.868485272134244,0.6948407768711086,0.6995357763661408,0.9750872953039711,0.6750456748881466,0.0
0.036972365301804255,0.3304436422637494,0.241133762037745,0.21208312387005895,0.5858938321434959,0.1357019757493691,0.1493753906412767,0.5219389490108219,1.0
